TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
1354.251565,0.000292527,91293,1442.395996,5.631385803,792.5455933,2.110140562,1597.555664,7.348698139,0,NA,NA,NA,NA,779.8385488,0.002574529,1764.83156,0.002271133,-0.035603579,-0.04576489
1354.252954,0.000292517,91294,1442.419189,5.63790226,795.6837158,2.115890265,1598.261719,7.35720253,0,NA,NA,NA,NA,779.8423475,0.002566577,1764.840243,0.002276664,-0.024084369,-0.031788487
1354.254343,0.000292506,91295,1446.481567,5.634208202,791.5422363,2.111822844,1607.157715,7.352382183,0,NA,NA,NA,NA,779.8377196,0.002565281,1764.837699,0.002272853,-0.036157247,-0.030356504
1354.255732,0.000292496,91296,1439.693359,5.632503033,795.3661499,2.114319086,1595.448242,7.350156784,0,NA,NA,NA,NA,779.8396919,0.002573987,1764.838465,0.00228231,-0.035412878,-0.038384158
1354.257121,0.000292485,91297,1434.428101,5.625779152,792.1420288,2.112837315,1588.846191,7.341382504,0,NA,NA,NA,NA,779.8433564,0.002578946,1764.840132,0.00228315,-0.025086705,-0.028508347
1354.258509,0.000292475,91298,1436.905151,5.636529922,793.7971802,2.115901232,1592.863403,7.355411053,0,NA,NA,NA,NA,779.8376123,0.002584612,1764.837331,0.002288283,-0.035440892,-0.040599346
1354.259898,0.000292464,91299,1447.987671,5.649340153,795.4978027,2.120994091,1603.656006,7.37212801,0,NA,NA,NA,NA,779.8429947,0.002562307,1764.835404,0.002272174,-0.027693462,-0.037602857
1354.261287,0.000292454,91300,1436.850464,5.62989521,791.6904907,2.113786697,1592.997681,7.346753597,0,NA,NA,NA,NA,779.8434632,0.002578844,1764.841278,0.002288625,-0.031998497,-0.029749757
1354.262676,0.000292444,91301,1434.376465,5.625973225,792.7565918,2.113583803,1588.726074,7.341635227,0,NA,NA,NA,NA,779.8402577,0.002574611,1764.836252,0.002286621,-0.030663567,-0.032760296
1354.264065,0.000292433,91302,1451.611328,5.648535252,791.1467896,2.117344618,1611.049805,7.371078014,0,NA,NA,NA,NA,779.8420582,0.002563162,1764.837513,0.002267552,-0.028723495,-0.034705698
1354.265454,0.000292423,91303,1442.060425,5.634670734,794.3288574,2.1152246,1599.083984,7.352984905,0,NA,NA,NA,NA,779.8405994,0.002570437,1764.837873,0.00227733,-0.032344304,-0.036316555
1354.266843,0.000292412,91304,1445.560059,5.635620594,792.0687866,2.113791466,1601.188354,7.354224682,0,NA,NA,NA,NA,779.8437974,0.002563706,1764.83575,0.002273598,-0.028722962,-0.04032946
1354.268232,0.000292402,91305,1442.028809,5.632134438,792.7874146,2.114201069,1596.926636,7.349675655,0,NA,NA,NA,NA,779.848435,0.002571361,1764.831881,0.002279439,-0.031836167,-0.042072985
1354.26962,0.000292391,91306,1443.706909,5.635137081,792.052002,2.113900423,1601.279175,7.353593826,0,NA,NA,NA,NA,779.8365409,0.002567675,1764.840073,0.002274146,-0.030439291,-0.036337905
1354.271009,0.000292381,91307,1442.305664,5.633271217,792.5973511,2.11346364,1599.785278,7.351159096,0,NA,NA,NA,NA,779.8405747,0.002570224,1764.837891,0.002277365,-0.030333273,-0.033209465
1354.272398,0.000292371,91308,1436.244263,5.629145622,794.2267456,2.113791227,1590.571045,7.345775604,0,NA,NA,NA,NA,779.8343348,0.002577632,1764.835167,0.00228239,-0.03445268,-0.037819888
1354.273787,0.00029236,91309,1442.52771,5.63337326,793.8181152,2.113979101,1598.438843,7.351292133,0,NA,NA,NA,NA,779.8407586,0.002570692,1764.838889,0.002277868,-0.029449115,-0.037704617
